title,author,avg_rating,rating_count,popularity_score,text
Eating The Cheshire Cat: A Novel,Helen Ellis,8.5,6.0,16.54023626697016,Eating The Cheshire Cat: A Novel Helen Ellis
The Sweetheart Season: A Novel,Karen Joy Fowler,6.714285714285714,7.0,13.961964636993184,The Sweetheart Season: A Novel Karen Joy Fowler
Fourplay: A Novel,Jane Moore,7.136363636363637,22.0,22.376026904585295,Fourplay: A Novel Jane Moore
POSSESSION,Ann Rule,7.666666666666667,9.0,17.65315237962102,POSSESSION Ann Rule
The Mercy Rule,John T. Lescroart,7.857142857142857,7.0,16.338469256055852,The Mercy Rule John T. Lescroart
Dating Without Novocaine (Red Dress Ink),Lisa Cach,7.133333333333334,15.0,19.777799551977107,Dating Without Novocaine (Red Dress Ink) Lisa Cach
Confessions of an Ex-Girlfriend,Lynda Curnyn,7.0,13.0,18.47340130730681,Confessions of an Ex-Girlfriend Lynda Curnyn
The Runaway Quilt : An Elm Creek Quilts Novel,Jennifer Chiaverini,7.833333333333333,6.0,15.24296283426662,The Runaway Quilt : An Elm Creek Quilts Novel Jennifer Chiaverini
Dog Handling,CLARE NAYLOR,7.5,22.0,23.516206619468623,Dog Handling CLARE NAYLOR
Black Light,Stephen Hunter,7.666666666666667,6.0,14.918644476090735,Black Light Stephen Hunter
Audrey Hepburns Neck,Alan Brown,8.0,7.0,16.635532333438686,Audrey Hepburns Neck Alan Brown
L. A. Woman (Red Dress Ink),Cathy Yardley,7.5,6.0,14.59432611791485,L. A. Woman (Red Dress Ink) Cathy Yardley
Purple Cane Road,James Lee Burke,8.0,5.0,14.33407575382444,Purple Cane Road James Lee Burke
Purple Cane Road,James Lee Burke,7.636363636363637,11.0,18.975650780199278,Purple Cane Road James Lee Burke
Otherwise Engaged,Suzanne Finnamore,8.166666666666666,12.0,20.947086419269215,Otherwise Engaged Suzanne Finnamore
The Bachelor's Cat: A Love Story,L. F. Hoffman,7.714285714285714,7.0,16.041406178673018,The Bachelor's Cat: A Love Story L. F. Hoffman
"Don't Worry, Make Money: Spiritual and Practical Ways to Create Abundance and More Fun in Your Life",Richard Carlson,6.625,8.0,14.556612824852454,"Don't Worry, Make Money: Spiritual and Practical Ways to Create Abundance and More Fun in Your Life Richard Carlson"
The Scandalous Summer of Sissy Leblanc: A Novel,Loraine Despres,7.363636363636363,11.0,18.29794896662073,The Scandalous Summer of Sissy Leblanc: A Novel Loraine Despres
Ladies With Options,Cynthia Hartwick,7.615384615384615,13.0,20.097436587070042,Ladies With Options Cynthia Hartwick
Uppity Women of Ancient Times,Vicki Leon,8.4,5.0,15.050779541515663,Uppity Women of Ancient Times Vicki Leon
Gossip Girl #1 : A Novel by Cecily von Ziegesar (Gossip Girl),Cecily Von Ziegesar,7.4,15.0,20.51715654457438,Gossip Girl #1 : A Novel by Cecily von Ziegesar (Gossip Girl) Cecily Von Ziegesar
Some Girls,Kristin McCloy,7.166666666666667,6.0,13.94568940156308,Some Girls Kristin McCloy
See Jane Date (Red Dress Ink (Paperback)),Melissa Senate,7.130434782608695,23.0,22.660905572915787,See Jane Date (Red Dress Ink (Paperback)) Melissa Senate
The Family Orchard: A Novel,Nomi Eve,5.8,5.0,10.392204921522719,The Family Orchard: A Novel Nomi Eve
My Year of Meats,Ruth L. Ozeki,7.25,12.0,18.59588284159614,My Year of Meats Ruth L. Ozeki
My Year of Meats,Ruth L. Ozeki,8.047619047619047,21.0,24.875532124645495,My Year of Meats Ruth L. Ozeki
Iacocca: An Autobiography,Lee Iacocca,7.0,10.0,16.785266909588593,Iacocca: An Autobiography Lee Iacocca
Friendship Cake: A Novel,Lynne Hinton,7.7272727272727275,11.0,19.20155138472546,Friendship Cake: A Novel Lynne Hinton
Devil'S Own,Sandra Brown,7.0,5.0,12.542316284596385,Devil'S Own Sandra Brown
Wedding Party,Robyn Carr,6.666666666666667,9.0,15.350567286626973,Wedding Party Robyn Carr
Isabel's Bed,Elinor Lipman,7.0,19.0,20.970125914877936,Isabel's Bed Elinor Lipman
Cat's Meow: A Novel,Melissa de la Cruz,7.5,6.0,14.59432611791485,Cat's Meow: A Novel Melissa de la Cruz
Losing Julia,Jonathan Hull,7.7272727272727275,11.0,19.20155138472546,Losing Julia Jonathan Hull
Pure,Rebbecca Ray,5.9,10.0,14.147582109510388,Pure Rebbecca Ray
Burning The Map,Laura Caldwell,7.071428571428571,14.0,19.149783564937056,Burning The Map Laura Caldwell
Pink Slip,RITA CIRESI,7.0,20.0,21.31165706406396,Pink Slip RITA CIRESI
Ella Minnow Pea: A Novel in Letters,Mark Dunn,8.176470588235293,34.0,29.070198855707556,Ella Minnow Pea: A Novel in Letters Mark Dunn
Sloppy Firsts : A Novel,Megan McCafferty,8.285714285714286,28.0,27.900451162745075,Sloppy Firsts : A Novel Megan McCafferty
Don't Sweat the Small Stuff at Work : Simple Ways to Minimize Stress and Conflict While Bringing Out the Best in Yourself and Others (Don't Sweat the Small Stuff Series),Richard Carlson,6.375,8.0,14.0073066805184,Don't Sweat the Small Stuff at Work : Simple Ways to Minimize Stress and Conflict While Bringing Out the Best in Yourself and Others (Don't Sweat the Small Stuff Series) Richard Carlson
Mail,Mameve Medwed,6.6,5.0,11.825612496905162,Mail Mameve Medwed
A Wolf at the Door : and Other Retold Fairy Tales (Aladdin Fiction),Ellen Datlow,7.2,5.0,12.900668178441997,A Wolf at the Door : and Other Retold Fairy Tales (Aladdin Fiction) Ellen Datlow
SAHARA,Clive Cussler,6.428571428571429,7.0,13.367838482227516,SAHARA Clive Cussler
SAHARA,Clive Cussler,7.0,11.0,17.394346548516,SAHARA Clive Cussler
Celery Stalks at Midnight,James Howe,8.4,5.0,15.050779541515663,Celery Stalks at Midnight James Howe
Talking to Addison,Jenny Colgan,7.2,5.0,12.900668178441997,Talking to Addison Jenny Colgan
Animal Husbandry,Laura Zigman,7.318181818181818,22.0,22.94611676202696,Animal Husbandry Laura Zigman
Animal Husbandry,Laura Zigman,7.2,10.0,17.264845964148268,Animal Husbandry Laura Zigman
Strapless (Red Dress Ink (Paperback)),Leigh Riker,7.333333333333333,15.0,20.33231729642506,Strapless (Red Dress Ink (Paperback)) Leigh Riker
MY STORY,Sarah Ferguson,7.181818181818182,11.0,17.846147757568367,MY STORY Sarah Ferguson
MY STORY,Sarah Ferguson,6.8,5.0,12.183964390750774,MY STORY Sarah Ferguson
The Blue Bedspread,Raj Kamal Jha,6.4,5.0,11.467260603059552,The Blue Bedspread Raj Kamal Jha
There's A Boy in the Girl's Bathroom,LOUIS SACHAR,7.181818181818182,11.0,17.846147757568367,There's A Boy in the Girl's Bathroom LOUIS SACHAR
The Perfect Elizabeth : A Tale of Two Sisters,Libby Schmais,6.6,5.0,11.825612496905162,The Perfect Elizabeth : A Tale of Two Sisters Libby Schmais
More Random Acts of Kindness,Conari Press,9.166666666666666,6.0,17.837509699673703,More Random Acts of Kindness Conari Press
A Death in the Family,James Agee,7.0,5.0,12.542316284596385,A Death in the Family James Agee
Simply Divine,Wendy Holden,7.1,20.0,21.616109307836304,Simply Divine Wendy Holden
My Sergei : A Love Story,E. M. Swift,8.25,12.0,21.16083219905768,My Sergei : A Love Story E. M. Swift
The Shell Seekers (Shell Seekers),Rosamunde Pilcher,7.958333333333333,24.0,25.616886772909428,The Shell Seekers (Shell Seekers) Rosamunde Pilcher
The Christmas Box Collection : The Christmas Box Timepiece The Letter,Richard Paul Evans,8.045454545454545,22.0,25.226476191793612,The Christmas Box Collection : The Christmas Box Timepiece The Letter Richard Paul Evans
Uppity Women of Medieval Times,Vicki Leon,8.0,5.0,14.33407575382444,Uppity Women of Medieval Times Vicki Leon
Uppity Women of Medieval Times,Vicki Leon,8.666666666666666,6.0,16.864554625146045,Uppity Women of Medieval Times Vicki Leon
Pegasus in Flight,Anne McCaffrey,7.666666666666667,6.0,14.918644476090735,Pegasus in Flight Anne McCaffrey
Quite a Year for Plums: A Novel,Bailey White,6.166666666666667,12.0,15.817187704346145,Quite a Year for Plums: A Novel Bailey White
Sleeping at the Starlite Motel: And Other Adventures on the Way Back Home,Bailey White,7.555555555555555,9.0,17.39730959151057,Sleeping at the Starlite Motel: And Other Adventures on the Way Back Home Bailey White
Sleeping at the Starlite Motel: And Other Adventures on the Way Back Home,Bailey White,6.75,8.0,14.831265897019483,Sleeping at the Starlite Motel: And Other Adventures on the Way Back Home Bailey White
Story of My Life (Bantam Classic),Helen Keller,8.6,5.0,15.409131435361273,Story of My Life (Bantam Classic) Helen Keller
Flight Lessons,Patricia Gaffney,7.833333333333333,6.0,15.24296283426662,Flight Lessons Patricia Gaffney
Flight Lessons,Patricia Gaffney,7.666666666666667,12.0,19.66461174053845,Flight Lessons Patricia Gaffney
The Timothy Files,Lawrence Sanders,8.2,5.0,14.69242764767005,The Timothy Files Lawrence Sanders
"Chicken Soup for the Single's Soul - 101 Stories of Love and Inspiration for the Single, Divorced and Widowed",Jack Canfield,7.923076923076923,13.0,20.909454226951663,"Chicken Soup for the Single's Soul - 101 Stories of Love and Inspiration for the Single, Divorced and Widowed Jack Canfield"
Chicken Soup for the Couple's Soul (Chicken Soup for the Soul),Jack Canfield,7.352941176470588,17.0,21.252733513942385,Chicken Soup for the Couple's Soul (Chicken Soup for the Soul) Jack Canfield
"Chicken Soup for the Kid's Soul : 101 Stories of Courage, Hope and Laughter (Chicken Soup for the Soul (Paperback Health Communications))",Jack Canfield,7.642857142857143,14.0,20.697240822709748,"Chicken Soup for the Kid's Soul : 101 Stories of Courage, Hope and Laughter (Chicken Soup for the Soul (Paperback Health Communications)) Jack Canfield"
Beauty's Release,A. N. Roquelaure,7.5,10.0,17.98421454598778,Beauty's Release A. N. Roquelaure
The Simeon Chamber,Steven Paul Martini,7.6,5.0,13.617371966133216,The Simeon Chamber Steven Paul Martini
Chicken Soup for the Surviving Soul: 101 Healing Stories to Comfort Cancer Patients and Their Loved Ones,Jack Canfield,8.11111111111111,9.0,18.676523532062816,Chicken Soup for the Surviving Soul: 101 Healing Stories to Comfort Cancer Patients and Their Loved Ones Jack Canfield
A 3rd Serving of Chicken Soup for the Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,8.1875,16.0,23.19693425446027,A 3rd Serving of Chicken Soup for the Soul (Chicken Soup for the Soul Series (Paper)) Jack Canfield
"Chicken Soup for the Preteen Soul - 101 Stories of Changes, Choices and Growing Up for Kids, ages 10-13",Jack Canfield,8.428571428571429,7.0,17.526721565587188,"Chicken Soup for the Preteen Soul - 101 Stories of Changes, Choices and Growing Up for Kids, ages 10-13 Jack Canfield"
Chicken Soup for the Country Soul (Chicken Soup for the Soul),Jack Canfield,6.8,5.0,12.183964390750774,Chicken Soup for the Country Soul (Chicken Soup for the Soul) Jack Canfield
Chicken Soup for the Expectant Mother's Soul,Jack Canfield,7.285714285714286,7.0,15.150216946524518,Chicken Soup for the Expectant Mother's Soul Jack Canfield
Girl Goddess #9 : Nine Stories,Francesca Lia Block,8.25,12.0,21.16083219905768,Girl Goddess #9 : Nine Stories Francesca Lia Block
Slave to Fashion : A Novel,REBECCA CAMPBELL,5.833333333333333,12.0,14.962204585192296,Slave to Fashion : A Novel REBECCA CAMPBELL
The Diary of Mattie Spenser,Sandra Dallas,8.375,8.0,18.40175583519084,The Diary of Mattie Spenser Sandra Dallas
The Return of Merlin,Deepak Chopra,7.333333333333333,9.0,16.885624015289668,The Return of Merlin Deepak Chopra
"Hello Darling, Are You Working?",Rupert Everett,6.636363636363637,11.0,16.490744130411276,"Hello Darling, Are You Working? Rupert Everett"
The Seeing Stone,Kevin Crossley-Holland,8.285714285714286,7.0,17.229658488204354,The Seeing Stone Kevin Crossley-Holland
Filthy Rich,Dorothy Samuels,5.666666666666667,6.0,11.026824177980108,Filthy Rich Dorothy Samuels
Filthy Rich,Dorothy Samuels,6.052631578947368,19.0,18.132063760984682,Filthy Rich Dorothy Samuels
Confessions of an Ugly Stepsister,Gregory Maguire,7.076923076923077,13.0,18.676405717277213,Confessions of an Ugly Stepsister Gregory Maguire
About That Man,Sherryl Woods,7.333333333333333,6.0,14.270007759738963,About That Man Sherryl Woods
Anne of Ingleside (Anne of Green Gables Novels (Paperback)),L.M. MONTGOMERY,9.1875,16.0,26.030147598516486,Anne of Ingleside (Anne of Green Gables Novels (Paperback)) L.M. MONTGOMERY
Family Album,Danielle Steel,6.142857142857143,14.0,16.635165521056436,Family Album Danielle Steel
Ralph's Party,Lisa Jewell,7.133333333333334,15.0,19.777799551977107,Ralph's Party Lisa Jewell
Ralph's Party,Lisa Jewell,7.2,15.0,19.962638800126424,Ralph's Party Lisa Jewell
"Grecian Holiday: Or, How I Turned Down the Best Possible Thing Only to Have the Time of My Life",Kate Cann,7.333333333333333,6.0,14.270007759738963,"Grecian Holiday: Or, How I Turned Down the Best Possible Thing Only to Have the Time of My Life Kate Cann"
A Break with Charity: A Story about the Salem Witch Trials,Ann Rinaldi,7.1,10.0,17.025056436868432,A Break with Charity: A Story about the Salem Witch Trials Ann Rinaldi
Ten Stupid Things Women Do to Mess Up Their Lives,Laura C. Schlessinger,6.090909090909091,22.0,19.09801022429573,Ten Stupid Things Women Do to Mess Up Their Lives Laura C. Schlessinger
Thirty Nothing,Lisa Jewell,7.1,20.0,21.616109307836304,Thirty Nothing Lisa Jewell
Don't Sweat the Small Stuff in Love,Richard Carlson,7.833333333333333,6.0,15.24296283426662,Don't Sweat the Small Stuff in Love Richard Carlson
"A Common Life: The Wedding Story (Beloved Mitford, No. 6)",Jan Karon,7.909090909090909,11.0,19.65335259377782,"A Common Life: The Wedding Story (Beloved Mitford, No. 6) Jan Karon"
The Power of a Praying Wife,Stormie Omartian,7.375,8.0,16.20453125785462,The Power of a Praying Wife Stormie Omartian
Piping Down the Valleys Wild: Poetry for the Young of All Ages,Nancy Larrick,8.6,5.0,15.409131435361273,Piping Down the Valleys Wild: Poetry for the Young of All Ages Nancy Larrick
Neurotica,SUE MARGOLIS,6.6,5.0,11.825612496905162,Neurotica SUE MARGOLIS
Flavor of the Month,Olivia Goldsmith,7.4,5.0,13.259020072287607,Flavor of the Month Olivia Goldsmith
Joining,Johanna Lindsey,7.571428571428571,7.0,15.744343101290184,Joining Johanna Lindsey
Lincoln,Gore Vidal,7.2,5.0,12.900668178441997,Lincoln Gore Vidal
Redeeming Love,Francine Rivers,9.272727272727273,11.0,23.041861661670552,Redeeming Love Francine Rivers
"Dakota Born (Dakota Trilogy, Book 1)",Debbie Macomber,8.25,8.0,18.12710276302381,"Dakota Born (Dakota Trilogy, Book 1) Debbie Macomber"
"She Flew the Coop : A Novel Concerning Life, Death, Sex and Recipes in Limoges, Louisiana",Michael Lee West,7.75,8.0,17.028490474355703,"She Flew the Coop : A Novel Concerning Life, Death, Sex and Recipes in Limoges, Louisiana Michael Lee West"
Crazy Ladies,Michael Lee West,7.9,10.0,18.94337265510713,Crazy Ladies Michael Lee West
The Association,Bentley Little,6.769230769230769,13.0,17.864388077395596,The Association Bentley Little
How Wal-Mart is Destroying America and The World and What You Can Do About It,Bill Quinn,7.181818181818182,11.0,17.846147757568367,How Wal-Mart is Destroying America and The World and What You Can Do About It Bill Quinn
I Kissed Dating Goodbye: A New Attitude Toward Relationships And Romance,Joshua Harris,6.666666666666667,6.0,12.972734327035422,I Kissed Dating Goodbye: A New Attitude Toward Relationships And Romance Joshua Harris
"Across the Wide and Lonesome Prairie: The Oregon Trail Diary of Hattie Campbell, 1847 (Dear America)",Kristiana Gregory,7.666666666666667,9.0,17.65315237962102,"Across the Wide and Lonesome Prairie: The Oregon Trail Diary of Hattie Campbell, 1847 (Dear America) Kristiana Gregory"
The Postcard,Beverly Lewis,7.2,5.0,12.900668178441997,The Postcard Beverly Lewis
Dinosaurs Before Dark  (Magic Tree House #1),Mary Pope Osborne,7.833333333333333,6.0,15.24296283426662,Dinosaurs Before Dark  (Magic Tree House #1) Mary Pope Osborne
The Castle in the Attic,ELIZABETH WINTHROP,7.4,5.0,13.259020072287607,The Castle in the Attic ELIZABETH WINTHROP
Frozen Summer,Mary Jane Auch,7.0,5.0,12.542316284596385,Frozen Summer Mary Jane Auch
Yo!,Julia Alvarez,7.8,5.0,13.975723859978828,Yo! Julia Alvarez
"Live and Learn and Pass It on: People Ages 5 to 95 Share What They'Ve Discovered About Life, Love, and Other Good Stuff (Live & Learn &amp; Pass It on)",H. Jackson Brown,7.0,7.0,14.55609079175885,"Live and Learn and Pass It on: People Ages 5 to 95 Share What They'Ve Discovered About Life, Love, and Other Good Stuff (Live & Learn &amp; Pass It on) H. Jackson Brown"
"Live and Learn and Pass It on: People Ages 5 to 95 Share What They'Ve Discovered About Life, Love, and Other Good Stuff (Live & Learn &amp; Pass It on)",H. Jackson Brown,8.0,16.0,22.66570675244973,"Live and Learn and Pass It on: People Ages 5 to 95 Share What They'Ve Discovered About Life, Love, and Other Good Stuff (Live & Learn &amp; Pass It on) H. Jackson Brown"
"Absalom, Absalom!: The Corrected Text (Vintage International)",William Faulkner,8.222222222222221,9.0,18.932366320173266,"Absalom, Absalom!: The Corrected Text (Vintage International) William Faulkner"
Macgregor Brides (Macgregors),Nora Roberts,7.785714285714286,28.0,26.216803247751834,Macgregor Brides (Macgregors) Nora Roberts
Misty of Chincoteague,Marguerite Henry,8.333333333333334,6.0,16.215917908794278,Misty of Chincoteague Marguerite Henry
Summer at the Lake (Mysteries & Horror),Andrew M. Greeley,6.428571428571429,7.0,13.367838482227516,Summer at the Lake (Mysteries & Horror) Andrew M. Greeley
"Night Shield (Intimate Moments, 1027)",Nora Roberts,7.631578947368421,19.0,22.86216735080677,"Night Shield (Intimate Moments, 1027) Nora Roberts"
The Last Dance,Ed McBain,8.6,5.0,15.409131435361273,The Last Dance Ed McBain
Sanctuary,Nora Roberts,8.35483870967742,31.0,28.955664478229977,Sanctuary Nora Roberts
Sanctuary,Nora Roberts,7.375,8.0,16.20453125785462,Sanctuary Nora Roberts
Twelve Across,Barbara Delinsky,7.428571428571429,7.0,15.447280023907352,Twelve Across Barbara Delinsky
The Legend Mackinnon,DONNA KAUFFMAN,7.0,5.0,12.542316284596385,The Legend Mackinnon DONNA KAUFFMAN
Message from Nam,Danielle Steel,8.176470588235293,17.0,23.633039667503933,Message from Nam Danielle Steel
Hotel Sarajevo,Jack Kersh,7.166666666666667,6.0,13.94568940156308,Hotel Sarajevo Jack Kersh
Captain Underpants and the Perilous Plot of Professor Poopypants: The Fourth Epic Novel (Captain Underpants (Paperback)),Dav Pilkey,8.071428571428571,14.0,21.857833766039267,Captain Underpants and the Perilous Plot of Professor Poopypants: The Fourth Epic Novel (Captain Underpants (Paperback)) Dav Pilkey
Captain Underpants and the Wrath of the Wicked Wedgie Woman,Dav Pilkey,8.555555555555555,9.0,19.699894684504613,Captain Underpants and the Wrath of the Wicked Wedgie Woman Dav Pilkey
Haunted Heartland (Dorset Reprints Series),Beth Scott,6.6,5.0,11.825612496905162,Haunted Heartland (Dorset Reprints Series) Beth Scott
Soul Harvest: The World Takes Sides (Left Behind No. 4),Tim Lahaye,8.574468085106384,47.0,33.19348951906128,Soul Harvest: The World Takes Sides (Left Behind No. 4) Tim Lahaye
NADA,Carmen Laforet,7.8,5.0,13.975723859978828,NADA Carmen Laforet
Cuentos de Eva Luna,Isabel Allende,8.125,8.0,17.852449690856783,Cuentos de Eva Luna Isabel Allende
Limpieza de sangre,Arturo Perez-Reverte,7.2,5.0,12.900668178441997,Limpieza de sangre Arturo Perez-Reverte
Pooh and the Philosophers : In Which It Is Shown That All of Western Philosophy Is Merely a Preamble to Winnie-The-Pooh,John Tyerman Williams,6.25,8.0,13.732653608351372,Pooh and the Philosophers : In Which It Is Shown That All of Western Philosophy Is Merely a Preamble to Winnie-The-Pooh John Tyerman Williams
Stonehenge,Bernard Cornwell,6.461538461538462,13.0,17.05237043751398,Stonehenge Bernard Cornwell
The Merro Tree (Del Rey Discovery),Katie Waitman,8.6,5.0,15.409131435361273,The Merro Tree (Del Rey Discovery) Katie Waitman
The Shape-Changer's Wife,Sharon Shinn,6.857142857142857,7.0,14.259027714376016,The Shape-Changer's Wife Sharon Shinn
"The Pearl of the Soul of the World: The Darkangel Trilogy, Volume III",Meredith Ann Pierce,5.2,5.0,9.317149239985886,"The Pearl of the Soul of the World: The Darkangel Trilogy, Volume III Meredith Ann Pierce"
"A Gathering of Gargoyles: The Darkangel Trilogy, Volume II",Meredith Ann Pierce,7.8,5.0,13.975723859978828,"A Gathering of Gargoyles: The Darkangel Trilogy, Volume II Meredith Ann Pierce"
A Plague of Angels,Sheri S. Tepper,7.666666666666667,9.0,17.65315237962102,A Plague of Angels Sheri S. Tepper
Shutterbabe:  Adventures in Love and War,Deborah Copaken Kogan,6.8,5.0,12.183964390750774,Shutterbabe:  Adventures in Love and War Deborah Copaken Kogan
Mystery Cats,Rendell Braun,4.8,5.0,8.600445452294663,Mystery Cats Rendell Braun
"Vampire Lestat (Chronicles of the Vampires, 2nd Book)",ANNE RICE,8.5,6.0,16.54023626697016,"Vampire Lestat (Chronicles of the Vampires, 2nd Book) ANNE RICE"
The Diamond Age,Neal Stephenson,9.1875,16.0,26.030147598516486,The Diamond Age Neal Stephenson
Snow Crash,Neal Stephenson,8.235294117647058,34.0,29.27933697697164,Snow Crash Neal Stephenson
Shadow's End,Sheri S. Tepper,6.833333333333333,6.0,13.297052685211307,Shadow's End Sheri S. Tepper
Artemisia: A Novel,Alexandra Lapierre,8.0,6.0,15.567281192442506,Artemisia: A Novel Alexandra Lapierre
Subterraneans,Jack Kerouac,7.25,8.0,15.929878185687592,Subterraneans Jack Kerouac
In the Name of Salome: A Novel,Julia Alvarez,6.5,8.0,14.281959752685427,In the Name of Salome: A Novel Julia Alvarez
Durable Goods,Elizabeth Berg,7.642857142857143,14.0,20.697240822709748,Durable Goods Elizabeth Berg
How We Die: Reflections on Life's Final Chapter,Sherwin B. Nuland,7.8,5.0,13.975723859978828,How We Die: Reflections on Life's Final Chapter Sherwin B. Nuland
Cathedral (Vintage Contemporaries (Paperback)),Raymond Carver,8.666666666666666,6.0,16.864554625146045,Cathedral (Vintage Contemporaries (Paperback)) Raymond Carver
Sugar Cage,Connie Fowler,7.8,5.0,13.975723859978828,Sugar Cage Connie Fowler
"Justice: Crimes, Trials, and Punishments",Dominick Dunne,7.5,10.0,17.98421454598778,"Justice: Crimes, Trials, and Punishments Dominick Dunne"
"Justice: Crimes, Trials, and Punishments",Dominick Dunne,7.666666666666667,9.0,17.65315237962102,"Justice: Crimes, Trials, and Punishments Dominick Dunne"
Black and Blue : A Novel,ANNA QUINDLEN,7.886363636363637,44.0,30.020724635234114,Black and Blue : A Novel ANNA QUINDLEN
Friendship Cake,J. Lynne Hinton,7.157894736842105,19.0,21.443136273860144,Friendship Cake J. Lynne Hinton
A Bigamist's Daughter,ALICE MCDERMOTT,6.428571428571429,7.0,13.367838482227516,A Bigamist's Daughter ALICE MCDERMOTT
Waking the Moon,Elizabeth Hand,7.2,15.0,19.962638800126424,Waking the Moon Elizabeth Hand
Sister (Mysteries & Horror),A. Manette Ansay,7.0,5.0,12.542316284596385,Sister (Mysteries & Horror) A. Manette Ansay
Middle Age: A Romance,Joyce Carol Oates,7.2,5.0,12.900668178441997,Middle Age: A Romance Joyce Carol Oates
Middle Age: A Romance,Joyce Carol Oates,8.2,5.0,14.69242764767005,Middle Age: A Romance Joyce Carol Oates
American Pie : A Novel,Michael Lee West,8.5,6.0,16.54023626697016,American Pie : A Novel Michael Lee West
What We Talk About When We Talk About Love: Stories (Vintage Contemporaries),Raymond Carver,7.285714285714286,7.0,15.150216946524518,What We Talk About When We Talk About Love: Stories (Vintage Contemporaries) Raymond Carver
Brothel: Mustang Ranch and Its Women,Alexa Albert,8.75,8.0,19.22571505169192,Brothel: Mustang Ranch and Its Women Alexa Albert
Brothel: Mustang Ranch and Its Women,Alexa Albert,7.9,10.0,18.94337265510713,Brothel: Mustang Ranch and Its Women Alexa Albert
When Elephants Weep: The Emotional Lives of Animals,J. Moussaieff Masson,7.5,6.0,14.59432611791485,When Elephants Weep: The Emotional Lives of Animals J. Moussaieff Masson
My Forbidden Face: Growing Up Under the Taliban: A Young Woman's Story,Latifa,8.545454545454545,11.0,21.234656825461094,My Forbidden Face: Growing Up Under the Taliban: A Young Woman's Story Latifa
The Whore's Child: And Other Stories (Vintage Contemporaries (Paperback)),Richard Russo,9.2,5.0,16.484187116898106,The Whore's Child: And Other Stories (Vintage Contemporaries (Paperback)) Richard Russo
Joy School (Ballantine Reader's Circle),ELIZABETH BERG,7.454545454545454,22.0,23.373684155108204,Joy School (Ballantine Reader's Circle) ELIZABETH BERG
The Pull of the Moon,Elizabeth Berg,7.833333333333333,12.0,20.09210330011537,The Pull of the Moon Elizabeth Berg
The Pull of the Moon,Elizabeth Berg,7.88,25.0,25.67380071960928,The Pull of the Moon Elizabeth Berg
GHOST STY,Peter Straub,7.2,5.0,12.900668178441997,GHOST STY Peter Straub
"Wizard's First Rule (Sword of Truth, Book 1)",Terry Goodkind,8.194444444444445,36.0,29.589466228612395,"Wizard's First Rule (Sword of Truth, Book 1) Terry Goodkind"
The Seventh Gate (Death Gate Cycle (Paperback)),Margaret Weis,9.0,5.0,16.125835223052494,The Seventh Gate (Death Gate Cycle (Paperback)) Margaret Weis
Larrys Party,Carol Shields,7.363636363636363,11.0,18.29794896662073,Larrys Party Carol Shields
Serpent's Tooth: A Peter Decker/Rina Lazarus Novel (Peter Decker & Rina Lazarus Novels (Hardcover)),Faye Kellerman,7.615384615384615,13.0,20.097436587070042,Serpent's Tooth: A Peter Decker/Rina Lazarus Novel (Peter Decker & Rina Lazarus Novels (Hardcover)) Faye Kellerman
You Can't Keep a Good Woman Down,Alice Walker,8.0,7.0,16.635532333438686,You Can't Keep a Good Woman Down Alice Walker
"Son of \""It Was a Dark and Stormy Night\"": More of the Best (? from the Bulwer-Lytton Contest)",Scott Rice,8.1,10.0,19.4229517096668,"Son of \""It Was a Dark and Stormy Night\"": More of the Best (? from the Bulwer-Lytton Contest) Scott Rice"
The book of laughter and forgetting (Writers from the other Europe),Milan Kundera,7.6,5.0,13.617371966133216,The book of laughter and forgetting (Writers from the other Europe) Milan Kundera
Holidays in Hell,P.J. O'Rourke,6.363636363636363,11.0,15.813042316832728,Holidays in Hell P.J. O'Rourke
When It's Perfect (Avon Romantic Treasures),Adele Ashworth,7.8,5.0,13.975723859978828,When It's Perfect (Avon Romantic Treasures) Adele Ashworth
Honor Bound,Sandra Brown,7.6,5.0,13.617371966133216,Honor Bound Sandra Brown
A Treasure Worth Seeking,Sandra Brown,8.083333333333334,12.0,20.73334063948076,A Treasure Worth Seeking Sandra Brown
Adam's Fall,Sandra Brown,8.333333333333334,6.0,16.215917908794278,Adam's Fall Sandra Brown
Bittersweet Rain,Sandra Brown,8.333333333333334,9.0,19.18820910828372,Bittersweet Rain Sandra Brown
A Whole New Light,SANDRA BROWN,6.0,5.0,10.75055681536833,A Whole New Light SANDRA BROWN
Fault Lines,Anne Rivers Siddons,7.818181818181818,11.0,19.42745198925164,Fault Lines Anne Rivers Siddons
"Lion'S Lady (The Sutherland Series) (Historical , No 411)",Suzanne Barclay,6.2,5.0,11.10890870921394,"Lion'S Lady (The Sutherland Series) (Historical , No 411) Suzanne Barclay"
The Wizard of Seattle,KAY HOOPER,8.666666666666666,6.0,16.864554625146045,The Wizard of Seattle KAY HOOPER
Wrapt in Crystal,Sharon Shinn,8.666666666666666,6.0,16.864554625146045,Wrapt in Crystal Sharon Shinn
"Tender Stranger (Harlequin Historical, No. 456)",Carolyn Davidson,6.6,5.0,11.825612496905162,"Tender Stranger (Harlequin Historical, No. 456) Carolyn Davidson"
Sir Apropos of Nothing,Peter David,7.714285714285714,7.0,16.041406178673018,Sir Apropos of Nothing Peter David
